height_m,radius_micron,concentration_m3
0.0,2.119736078985799,8.268698875600203e-06
0.0,2.184198435772368,8.520750078379653e-06
0.0,2.2506211287930906,8.780466382752415e-06
0.0,2.3190637729665413,9.048080886269603e-06
0.0,2.3895877961342284,9.323833775181066e-06
0.0,2.462256494192591,9.607972540004475e-06
0.0,2.537135087901592,9.900752197650136e-06
0.0,2.6142907814208933,1.0202435520301031e-05
0.0,2.693792822626147,1.0513293271252717e-05
0.0,2.775712565259536,1.0833604447926049e-05
0.0,2.860123532970352,1.1163656532269359e-05
0.0,2.947101485303083,1.1503745748776086e-05
0.0,3.036724485692231,1.1854177330348826e-05
0.0,3.1290729715248933,1.2215265792248283e-05
0.0,3.2242298263339855,1.2587335214373308e-05
0.0,3.3222804541869024,1.297071953212556e-05
0.0,3.4233128563363753,1.3365762836119117e-05
0.0,3.527417710202328,1.3772819681004522e-05
0.0,3.634688450755614,1.4192255403685096e-05
0.0,3.745221354376678,1.462444645120921e-05
0.0,3.85911562526441,1.5069780718635297e-05
0.0,3.9764734844727316,1.552865789717003e-05
0.0,4.097400261654849,1.6001489832895587e-05
0.0,4.222004489597487,1.6488700896404113e-05
0.0,4.350398001629959,1.699072836367413e-05
0.0,4.482696031995522,1.7508022808529614e-05
0.0,4.6190173192750645,1.8041048507033302e-05
0.0,4.759484212955959,1.8590283854178576e-05
0.0,4.904222783241748,1.9156221793253062e-05
0.0,5.053362934201203,1.9739370258259015e-05
0.0,5.2070385203583065,2.03402526297887e-05
0.0,5.365387466827785,2.0959408204762493e-05
0.0,5.5285518931040585,2.1597392680452462e-05
0.0,5.696678240614665,2.2254778653225343e-05
0.0,5.869917404152652,2.2932156132452683e-05
0.0,6.0484248673059025,2.363013307004871e-05
0.0,6.232360842004967,2.4349335906112577e-05
0.0,6.421890412314584,2.5090410131163577e-05
0.0,6.617183682597991,2.58540208654742e-05
0.0,6.818415930187031,2.6640853456020844e-05
0.0,7.0257677626949935,2.7451614091588803e-05
0.0,7.239425280113442,2.8287030436582554e-05
0.0,7.459580241838515,2.9147852284109953e-05
0.0,7.686430238776579,3.003485222892889e-05
0.0,7.920178870683698,3.0948826360856665e-05
0.0,8.161035928898102,3.189059497926724e-05
0.0,8.409217584629667,3.2861003329317205e-05
0.0,8.664946582975372,3.3860922360560004e-05
0.0,8.928452442834857,3.489124950863047e-05
0.0,9.199971662905549,3.595290950070091e-05
0.0,9.479747933942217,3.7046855185430985e-05
0.0,9.768032357471448,3.817406838815774e-05
0.0,10.065083671157323,3.933556079209217e-05
0.0,10.371168481020652,4.053237484631185e-05
0.0,10.686561500720085,4.17655847013703e-05
0.0,11.011545798109898,4.303629717335339e-05
0.0,11.346413049295725,4.4345652737257836e-05
0.0,11.69146380041632,4.569482655057549e-05
0.0,12.047007737386197,4.708502950800817e-05
0.0,12.413363963841292,4.851750932825521e-05
0.0,12.790861287537137,4.9993551673850984e-05
0.0,13.17983851545658,5.151448130505867e-05
0.0,13.580644757891832,5.308166326885269e-05
0.0,13.993639741773848,5.469650412406012e-05
0.0,14.419194133530262,5.636045320375822e-05
0.0,14.85768987176158,5.807500391606507e-05
0.0,15.30952051003422,5.98416950844824e-05
0.0,15.77509157009812,6.166211232900526e-05
0.0,16.254820905845897,6.353788948922824e-05
0.0,16.749139078340164,6.547071009072931e-05
1.0,0.04314622435561412,1.5219842119881734e-07
1.0,0.044458325110032414,1.5731044415411904e-07
1.0,0.04581032758042834,1.62581192264254e-07
1.0,0.04720344520024641,1.680154120866768e-07
1.0,0.04863892830411914,1.7361799467544725e-07
1.0,0.050118065250052815,1.7939397996689137e-07
1.0,0.05164218357573948,1.8534856128986806e-07
1.0,0.05321265119003304,1.9148709000400716e-07
1.0,0.054830877600658814,1.9781508026933226e-07
1.0,0.056498315179258435,2.043382139506391e-07
1.0,0.05821646046490547,2.110623456603008e-07
1.0,0.05998685550726163,2.1799350794320578e-07
1.0,0.06181108925057914,2.2513791660780604e-07
1.0,0.06369079895979148,2.3250197620744395e-07
1.0,0.06562767168997216,2.400922856763115e-07
1.0,0.06762344580048071,2.4791564412458143e-07
1.0,0.06967991251515468,2.55979056797159e-07
1.0,0.0717989175299478,2.6428974120064533e-07
1.0,0.07398236266945751,2.728551334026734e-07
1.0,0.07623220759382834,2.816828945075877e-07
1.0,0.07855047155756309,2.907809173122392e-07
1.0,0.08093923522182055,3.001573331448851e-07
1.0,0.08340064252182622,3.098205188906541e-07
1.0,0.08593690259107185,3.1977910420613516e-07
1.0,0.08855029174403131,3.300419789265448e-07
1.0,0.0912431555191715,3.4061830066877075e-07
1.0,0.09401791078409269,3.515175026345111e-07
1.0,0.09687704790468729,3.6274930161833405e-07
1.0,0.09982313298026396,3.743237062262802e-07
1.0,0.10285881014664294,3.862510253115711e-07
1.0,0.10598680394928994,3.985418766342114e-07
1.0,0.10920992178861838,4.112071957521326e-07
1.0,0.11253105643965453,4.242582451516435e-07
1.0,0.11595318864832707,4.3770662362521185e-07
1.0,0.1194793898067114,4.5156427590417776e-07
1.0,0.1231128247096295,4.658435025583535e-07
1.0,0.12685675439507957,4.805569701696161e-07
1.0,0.13071453907104466,4.957177217966538e-07
1.0,0.13468964113130735,5.113391877470185e-07
1.0,0.1387856282629768,5.274351966807646e-07
1.0,0.1430061766485176,5.440199870707131e-07
1.0,0.14735507426515415,5.61108219064394e-07
1.0,0.15183622428461158,5.787149867845932e-07
1.0,0.15645364857624464,5.96855831123963e-07
1.0,0.16121149131669926,6.155467530949694e-07
1.0,0.1661140227093451,6.348042277948543e-07
1.0,0.17116564281681879,6.546452190588056e-07
1.0,0.17637088551011643,6.750871948590651e-07
1.0,0.1817344225377807,6.961481435240235e-07
1.0,0.18726106771883388,7.178465908254495e-07
1.0,0.1929557812632205,7.402016179862129e-07
1.0,0.19882367422363662,7.632328806362311e-07
1.0,0.2048700130827425,7.869606287407853e-07
1.0,0.21110022447987428,8.114057274996493e-07
1.0,0.2175199000814979,8.365896792142302e-07
1.0,0.22413480159977617,8.625346460726582e-07
1.0,0.23095086596375325,8.892634738330092e-07
1.0,0.2379742106477979,9.1679971633737e-07
1.0,0.24521113916208737,9.451676607933799e-07
1.0,0.25266814671006016,9.743923537584304e-07
1.0,0.26035192601791524,1.0044996277587176e-06
1.0,0.26826937334138923,1.0355161284693502e-06
1.0,0.27642759465520295,1.0674693423961324e-06
1.0,0.28483391203073327,1.1003876250078372e-06
1.0,0.29349587020763246,1.1343002292701855e-06
1.0,0.30242124336529513,1.169237334556999e-06
1.0,0.31161804210024846,1.20523007591634e-06
1.0,0.3210945206157292,1.2423105736943325e-06
1.0,0.3308591841298996,1.2805119635252286e-06
1.0,0.3409207965093517,1.3198684267157143e-06
1.0,0.3512883881347496,1.3604152210618262e-06
1.0,0.361971264005672,1.4021887121482714e-06
1.0,0.37297901209192574,1.4452264051908693e-06
1.0,0.384321511938829,1.4895669774903036e-06
1.0,0.3960089435341849,1.5352503115718211e-06
1.0,0.4080517964449051,1.5823175290902448e-06
1.0,0.4204608792314835,1.6308110255826214e-06
1.0,0.43324732914876873,1.6807745061521685e-06
1.0,0.44642262214174283,1.7322530221675405e-06
1.0,0.45999858314527753,1.785293009060056e-06
1.0,0.473987396697111,1.8399423253000088e-06
1.0,0.4884016178735723,1.8962502926302262e-06
1.0,0.503254183557866,1.9542677376321985e-06
1.0,0.5185584240510326,2.0140470346965472e-06
1.0,0.5343280750360042,2.07564215046616e-06
1.0,0.5505772899054948,2.1391086898167783e-06
1.0,0.5673206524647862,2.20450394343667e-06
1.0,0.5845731900208162,2.2718869370636966e-06
1.0,0.6023503868693099,2.3413184824355535e-06
1.0,0.6206681981920643,2.4128612300066505e-06
1.0,0.6395430643768568,2.4865797234830077e-06
1.0,0.6589919257728292,2.562540456225407e-06
1.0,0.6790322378945917,2.6408119295696938e-06
1.0,0.6996819870886924,2.7214647131130263e-06
1.0,0.7209597066765133,2.804571507014307e-06
1.0,0.7428844935880791,2.8902072063578566e-06
1.0,0.7654760255017107,2.978448967629563e-06
1.0,0.7887545785049059,3.069376277356416e-06
1.0,0.812741045292295,3.163071022961015e-06
1.0,0.8374569539170081,3.25961756588512e-06
1.0,0.8629244871122824,3.3591028170373212e-06
1.0,0.8891665022006484,3.4616163146231813e-06
1.0,0.9162065516085671,3.5672503044171687e-06
1.0,0.9440689040049284,3.676099822539799e-06
1.0,0.9727785660823829,3.7882627808045554e-06
1.0,1.0023613050010562,3.90384005470316e-06
1.0,1.0328436715147895,4.02293557409991e-06
1.0,1.0642530238006607,4.145656416709072e-06
1.0,1.0966175520131762,4.272112904432577e-06
1.0,1.129966303585169,4.402418702637953e-06
1.0,1.1643292092981097,4.536690922460009e-06
1.0,1.1997371101452328,4.675050226213292e-06
1.0,1.2362217850115826,4.817620936004653e-06
1.0,1.2738159791958292,4.9645311456401065e-06
1.0,1.312553433799443,5.1159128359223305e-06
1.0,1.3524689160096144,5.271901993439213e-06
1.0,1.3935982503030937,5.432638732947714e-06
1.0,1.435978350598956,5.598267423460039e-06
1.0,1.4796472533891505,5.768936818143814e-06
1.0,1.5246441518765668,5.944800188150722e-06
1.0,1.5710094311512615,6.1260154604928335e-06
1.0,1.6187847044364108,6.312745360088848e-06
1.0,1.668012850436524,6.50515755610708e-06
1.0,1.7187380518214372,6.703424812735973e-06
1.0,1.7710058348806264,6.907725144516573e-06
1.0,1.8248631103834299,7.118241976376419e-06
1.0,1.8803582156818535,7.335164308508211e-06
1.0,1.937540958093746,7.558686886240862e-06
1.0,1.996462659605279,7.789010375055877e-06
1.0,2.0571762029328586,8.026341540905825e-06
1.0,2.119736078985799,8.270893435997013e-06
1.0,2.184198435772368,8.522885590203449e-06
1.0,2.2506211287930906,8.782544208284344e-06
1.0,2.3190637729665413,9.050102373081666e-06
1.0,2.3895877961342284,9.325800254881438e-06
1.0,2.462256494192591,9.609885327126406e-06
1.0,2.537135087901592,9.90261258867424e-06
1.0,2.6142907814208933,1.0204244792801378e-05
1.0,2.693792822626147,1.0515052683157678e-05
1.0,2.775712565259536,1.0835315236885173e-05
1.0,2.860123532970352,1.11653199151183e-05
1.0,2.947101485303083,1.1505362921091751e-05
1.0,3.036724485692231,1.1855749466087645e-05
1.0,3.1290729715248933,1.2216794043460778e-05
1.0,3.2242298263339855,1.2588820710988633e-05
1.0,3.3222804541869024,1.2972163381800079e-05
1.0,3.4233128563363753,1.3367166124143337e-05
1.0,3.527417710202328,1.3774183470263396e-05
1.0,3.634688450755614,1.4193580734666669e-05
1.0,3.745221354376678,1.4625734342057199e-05
1.0,3.85911562526441,1.5071032165241342e-05
1.0,3.9764734844727316,1.552987387330183e-05
1.0,4.097400261654849,1.6002671290357154e-05
1.0,4.222004489597487,1.648984876522494e-05
1.0,4.350398001629959,1.699184355232406e-05
1.0,4.482696031995522,1.7509106204156544e-05
1.0,4.6190173192750645,1.8042100975721258e-05
1.0,4.759484212955959,1.8591306241223446e-05
1.0,4.904222783241748,1.915721492345384e-05
1.0,5.053362934201203,1.9740334936222607e-05
1.0,5.2070385203583065,2.034118964024623e-05
1.0,5.365387466827785,2.0960318312895376e-05
1.0,5.5285518931040585,2.1598276632226788e-05
1.0,5.696678240614665,2.2255637175732915e-05
1.0,5.869917404152652,2.293298993425742e-05
1.0,6.0484248673059025,2.3630942841537278e-05
1.0,6.232360842004967,2.4350122319848134e-05
1.0,6.421890412314584,2.5091173842241367e-05
1.0,6.617183682597991,2.5854762511878498e-05
1.0,6.818415930187031,2.6641573658981982e-05
1.0,7.0257677626949935,2.7452313455939862e-05
1.0,7.239425280113442,2.828770955111476e-05
1.0,7.459580241838515,2.9148511721926503e-05
1.0,7.686430238776579,3.003549254779627e-05
1.0,7.920178870683698,3.0949448103553244e-05
1.0,8.161035928898102,3.189119867392863e-05
1.0,8.409217584629667,3.286158948977785e-05
1.0,8.664946582975372,3.386149148669106e-05
1.0,8.928452442834857,3.489180208667308e-05
1.0,9.199971662905549,3.595344600359509e-05
1.0,9.479747933942217,3.7047376073139785e-05
1.0,9.768032357471448,3.8174574107986266e-05
1.0,10.065083671157323,3.9336051779001575e-05
1.0,10.371168481020652,4.053285152322803e-05
1.0,10.686561500720085,4.1766047479487165e-05
1.0,11.011545798109898,4.303674645243059e-05
1.0,11.346413049295725,4.4346088905913026e-05
1.0,11.69146380041632,4.569524998657093e-05
1.0,12.047007737386197,4.7085440578531564e-05
1.0,12.413363963841292,4.851790839019493e-05
1.0,12.790861287537137,4.999393907406573e-05
1.0,13.17983851545658,5.151485738064117e-05
1.0,13.580644757891832,5.308202834738799e-05
1.0,13.993639741773848,5.4696858523878e-05
1.0,14.419194133530262,5.636079723418012e-05
1.0,14.85768987176158,5.807533787764558e-05
1.0,15.30952051003422,5.98420192692448e-05
1.0,15.77509157009812,6.166242702067199e-05
1.0,16.254820905845897,6.35381949634459e-05
1.0,16.749139078340164,6.54710066152881e-05
2.0,0.04314622435561412,1.5324113846736386e-07
2.0,0.044458325110032414,1.5839582531692803e-07
2.0,0.04581032758042834,1.6371066287608866e-07
2.0,0.04720344520024641,1.691904381947627e-07
2.0,0.04863892830411914,1.7484008400131537e-07
2.0,0.050118065250052815,1.8066468312303648e-07
2.0,0.05164218357573948,1.8666947303165488e-07
2.0,0.05321265119003304,1.928598505174428e-07
2.0,0.054830877600658814,1.9924137649554222e-07
2.0,0.056498315179258435,2.0581978094827723e-07
2.0,0.05821646046490547,2.1260096800721416e-07
2.0,0.05998685550726163,2.1959102117883456e-07
2.0,0.06181108925057914,2.2679620871762892e-07
2.0,0.06369079895979148,2.342229891504621e-07
2.0,0.06562767168997216,2.4187801695601056e-07
2.0,0.06762344580048071,2.49768148403109e-07
2.0,0.06967991251515468,2.5790044755188827e-07
2.0,0.0717989175299478,2.662821924216767e-07
2.0,0.07398236266945751,2.749208813297503e-07
2.0,0.07623220759382834,2.8382423940514304e-07
2.0,0.07855047155756309,2.9300022528178643e-07
2.0,0.08093923522182055,3.0245703797529504e-07
2.0,0.08340064252182622,3.1220312394761314e-07
2.0,0.08593690259107185,3.2224718436362915e-07
2.0,0.08855029174403131,3.325981825437187e-07
2.0,0.0912431555191715,3.4326535161594097e-07
2.0,0.09401791078409269,3.542582023716281e-07
2.0,0.09687704790468729,3.655865313279512e-07
2.0,0.09982313298026396,3.7726042900118733e-07
2.0,0.10285881014664294,3.8929028839438696e-07
2.0,0.10598680394928994,4.0168681370326824e-07
2.0,0.10920992178861838,4.1446102924401203e-07
2.0,0.11253105643965453,4.2762428860653187e-07
2.0,0.11595318864832707,4.4118828403644605e-07
2.0,0.1194793898067114,4.551650560485171e-07
2.0,0.1231128247096295,4.6956700327396716e-07
2.0,0.12685675439507957,4.84406892543462e-07
2.0,0.13071453907104466,4.996978692073039e-07
2.0,0.13468964113130735,5.154534676939379e-07
2.0,0.1387856282629768,5.316876223077619e-07
2.0,0.1430061766485176,5.484146782669163e-07
2.0,0.14735507426515415,5.656494029818637e-07
2.0,0.15183622428461158,5.834069975754675e-07
2.0,0.15645364857624464,6.017031086456431e-07
2.0,0.16121149131669926,6.205538402725016e-07
2.0,0.1661140227093451,6.399757662733318e-07
2.0,0.17116564281681879,6.59985942711627e-07
2.0,0.17637088551011643,6.806019206705868e-07
2.0,0.1817344225377807,7.018417593082296e-07
2.0,0.18726106771883388,7.237240392203636e-07
2.0,0.1929557812632205,7.462678761500619e-07
2.0,0.19882367422363662,7.694929350977266e-07
2.0,0.2048700130827425,7.93419444904752e-07
2.0,0.21110022447987428,8.180682134049717e-07
2.0,0.2175199000814979,8.43460643261541e-07
2.0,0.22413480159977617,8.696187486292029e-07
2.0,0.23095086596375325,8.965651728045479e-07
2.0,0.2379742106477979,9.243232070434344e-07
2.0,0.24521113916208737,9.529168107360311e-07
2.0,0.25266814671006016,9.823706331329702e-07
2.0,0.26035192601791524,1.0127100368092636e-06
2.0,0.26826937334138923,1.0439611230331833e-06
2.0,0.27642759465520295,1.076150759178703e-06
2.0,0.28483391203073327,1.1093066082810544e-06
2.0,0.29349587020763246,1.1434571607849725e-06
2.0,0.30242124336529513,1.178631768483997e-06
2.0,0.31161804210024846,1.2148606805895117e-06
2.0,0.3210945206157292,1.2521750818160404e-06
2.0,0.3308591841298996,1.2906071323148267e-06
2.0,0.3409207965093517,1.3301900092462082e-06
2.0,0.3512883881347496,1.3709579497467533e-06
2.0,0.361971264005672,1.412946295024859e-06
2.0,0.37297901209192574,1.4561915353104052e-06
2.0,0.384321511938829,1.5007313553877317e-06
2.0,0.3960089435341849,1.5466046804573071e-06
2.0,0.4080517964449051,1.593851722099103e-06
2.0,0.4204608792314835,1.6425140241461384e-06
2.0,0.43324732914876873,1.6926345083204983e-06
2.0,0.44642262214174283,1.7442575195302536e-06
2.0,0.45999858314527753,1.7974288707757704e-06
2.0,0.473987396697111,1.8521958876619605e-06
2.0,0.4884016178735723,1.9086074525601816e-06
2.0,0.503254183557866,1.9667140485056777e-06
2.0,0.5185584240510326,2.026567802954419e-06
2.0,0.5343280750360042,2.088222531554809e-06
2.0,0.5505772899054948,2.1517337821148793e-06
2.0,0.5673206524647862,2.2171588789644235e-06
2.0,0.5845731900208162,2.2845569679242743e-06
2.0,0.6023503868693099,2.3539890621010677e-06
2.0,0.6206681981920643,2.425518088727499e-06
2.0,0.6395430643768568,2.4992089372645583e-06
2.0,0.6589919257728292,2.5751285089751867e-06
2.0,0.6790322378945917,2.6533457681685046e-06
2.0,0.6996819870886924,2.73393179530169e-06
2.0,0.7209597066765133,2.81695984211229e-06
2.0,0.7428844935880791,2.9025053889396054e-06
2.0,0.7654760255017107,2.990646204378385e-06
2.0,0.7887545785049059,3.081462407393999e-06
2.0,0.812741045292295,3.175036532013883e-06
2.0,0.8374569539170081,3.2714535946977167e-06
2.0,0.8629244871122824,3.3708011644765966e-06
2.0,0.8891665022006484,3.4731694359421516e-06
2.0,0.9162065516085671,3.578651305156748e-06
2.0,0.9440689040049284,3.687342448550247e-06
2.0,0.9727785660823829,3.7993414048618463e-06
2.0,1.0023613050010562,3.9147496601825755e-06
2.0,1.0328436715147895,4.033671736150654e-06
2.0,1.0642530238006607,4.156215281350847e-06
2.0,1.0966175520131762,4.28249116596888e-06
2.0,1.129966303585169,4.412613579752509e-06
2.0,1.1643292092981097,4.546700133332902e-06
2.0,1.1997371101452328,4.684871962962904e-06
2.0,1.2362217850115826,4.8272538387311385e-06
2.0,1.2738159791958292,4.97397427631601e-06
2.0,1.312553433799443,5.125165652347119e-06
2.0,1.3524689160096144,5.280964323446582e-06
2.0,1.3935982503030937,5.441510749028349e-06
2.0,1.435978350598956,5.606949617937946e-06
2.0,1.4796472533891505,5.777429979021566e-06
2.0,1.5246441518765668,5.953105375718059e-06
2.0,1.5710094311512615,6.134133984774032e-06
2.0,1.6187847044364108,6.32067875918719e-06
2.0,1.668012850436524,6.512907575489202e-06
2.0,1.7187380518214372,6.710993385485462e-06
2.0,1.7710058348806264,6.915114372574042e-06
2.0,1.8248631103834299,7.125454112772917e-06
2.0,1.8803582156818535,7.342201740589792e-06
2.0,1.937540958093746,7.565552119874477e-06
2.0,1.996462659605279,7.795706019800226e-06
2.0,2.0571762029328586,8.032870296125512e-06
2.0,2.119736078985799,8.277258077893895e-06
2.0,2.184198435772368,8.529088959735551e-06
2.0,2.2506211287930906,8.788589199940075e-06
2.0,2.3190637729665413,9.05599192447495e-06
2.0,2.3895877961342284,9.331537337132045e-06
2.0,2.462256494192591,9.615472935988733e-06
2.0,2.537135087901592,9.908053736377519e-06
2.0,2.6142907814208933,1.0209542500564128e-05
2.0,2.693792822626147,1.0520209974339381e-05
2.0,2.775712565259536,1.0840335130738986e-05
2.0,2.860123532970352,1.1170205421109012e-05
2.0,2.947101485303083,1.15101170337444e-05
2.0,3.036724485692231,1.1860375160333199e-05
2.0,3.1290729715248933,1.222129427044642e-05
2.0,3.2242298263339855,1.259319839432158e-05
2.0,3.3222804541869024,1.297642141419506e-05
2.0,3.4233128563363753,1.3371307364445359e-05
2.0,3.527417710202328,1.3778210740818673e-05
2.0,3.634688450755614,1.4197496819016111e-05
2.0,3.745221354376678,1.46295419829281e-05
2.0,3.85911562526441,1.5074734062814355e-05
2.0,3.9764734844727316,1.5533472683731635e-05
2.0,4.097400261654849,1.600616962452639e-05
2.0,4.222004489597487,1.6493249187712443e-05
2.0,4.350398001629959,1.69951485805695e-05
2.0,4.482696031995522,1.7512318307804642e-05
2.0,4.6190173192750645,1.804522257613009e-05
2.0,4.759484212955959,1.8594339711122238e-05
2.0,4.904222783241748,1.91601625867366e-05
2.0,5.053362934201203,1.9743199067865176e-05
2.0,5.2070385203583065,2.034397246633484e-05
2.0,5.365387466827785,2.096302201075598e-05
2.0,5.5285518931040585,2.1600903330645108e-05
2.0,5.696678240614665,2.225818895525575e-05
2.0,5.869917404152652,2.2935468827566934e-05
2.0,6.0484248673059025,2.363335083388993e-05
2.0,6.232360842004967,2.4352461349571257e-05
2.0,6.421890412314584,2.5093445801280533e-05
2.0,6.617183682597991,2.585696924638942e-05
2.0,6.818415930187031,2.664371696996146e-05
2.0,7.0257677626949935,2.745439509989031e-05
2.0,7.239425280113442,2.8289731240737724e-05
2.0,7.459580241838515,2.9150475126840724e-05
2.0,7.686430238776579,3.0037399295276274e-05
2.0,7.920178870683698,3.095129977928488e-05
2.0,8.161035928898102,3.1892996822778176e-05
2.0,8.409217584629667,3.286333561657168e-05
