height_m,bin_index,r_wet_m,number_concentration_m3
0.0,103,3.67181190650205e-06,170453.533559528
0.0,104,3.784065682631207e-06,169187.67141749102
0.0,105,3.899733345993046e-06,167617.9692964082
0.0,106,4.0189187093326304e-06,165753.07492233242
0.0,107,4.141728742556614e-06,163603.19100287964
0.0,108,4.2682736687399486e-06,161179.98227267325
0.0,109,4.398667063052091e-06,158496.47011507454
0.0,110,4.533025954691762e-06,155566.91609175436
0.0,111,4.67147093192201e-06,152406.69583652884
0.0,112,4.81412625029907e-06,149032.16487193495
0.0,113,4.9611199441930915e-06,145460.51798379837
0.0,114,5.112583941700117e-06,141709.64384074198
0.0,115,5.2686541830487175e-06,137797.97657107137
0.0,116,5.429470742607675e-06,133744.34600916968
0.0,117,5.595177954603938e-06,129567.8282983282
0.0,118,5.765924542663979e-06,125287.5984871065
0.0,119,5.94186375329446e-06,120922.78668433469
0.0,120,6.1231534934224745e-06,116492.33924453647
0.0,121,6.309956472118326e-06,112014.88634393946
0.0,122,6.502440346628335e-06,107508.61717917702
0.0,123,6.7007778728488054e-06,102991.16387911697
0.0,124,6.90514706037582e-06,98479.4950680668
0.0,125,7.11573133227043e-06,93989.81985817225
0.0,126,7.332719689682528e-06,89537.50288393287
0.0,127,7.556306881480868e-06,85136.99082438709
0.0,128,7.786693579041989e-06,80801.75069241767
0.0,129,8.024086556354457e-06,76544.22000764235
0.0,130,8.268698875600203e-06,72375.76881267404
0.0,131,8.520750078379653e-06,68306.67334398338
0.0,132,8.780466382752415e-06,64346.10103029943
0.0,133,9.048080886269603e-06,60502.106365425825
0.0,134,9.323833775181066e-06,56781.63708939162
0.0,135,9.607972540004475e-06,53190.550013781416
0.0,136,9.900752197650136e-06,49733.6357439656
0.0,137,1.0202435520301031e-05,46414.65148389149
0.0,138,1.0513293271252717e-05,43236.361057635775
0.0,139,1.0833604447926049e-05,40200.58124642304
0.0,140,1.1163656532269359e-05,37308.23351945211
0.0,141,1.1503745748776086e-05,34559.4002311892
0.0,142,1.1854177330348826e-05,31953.384365876627
0.0,143,1.2215265792248283e-05,29488.771930624014
0.0,144,1.2587335214373308e-05,27163.496130613894
0.0,145,1.297071953212556e-05,24974.90250206135
0.0,146,1.3365762836119117e-05,22919.814229407188
0.0,147,1.3772819681004522e-05,20994.59693116969
0.0,148,1.4192255403685096e-05,19195.222262493466
0.0,149,1.462444645120921e-05,17517.329750293968
0.0,150,1.5069780718635297e-05,15956.286347443747
0.0,151,1.552865789717003e-05,14507.243264475637
0.0,152,1.6001489832895587e-05,13165.18970936607
0.0,153,1.6488700896404113e-05,11925.003237066863
0.0,154,1.699072836367413e-05,10781.496479446281
0.0,155,1.7508022808529614e-05,9729.46009229264
0.0,156,1.8041048507033302e-05,8763.701818261397
0.0,157,1.8590283854178576e-05,7879.081622454185
0.0,158,1.9156221793253062e-05,7070.542910176182
0.0,159,1.9739370258259015e-05,6333.1398840293095
0.0,160,2.03402526297887e-05,5662.061139543941
0.0,161,2.0959408204762493e-05,5052.649634987897
0.0,162,2.1597392680452462e-05,4500.419201748506
0.0,163,2.2254778653225343e-05,4001.06778690874
0.0,164,2.2932156132452683e-05,3550.487639493627
0.0,165,2.363013307004871e-05,3144.7726665873115
0.0,166,2.4349335906112577e-05,2780.22319548025
0.0,167,2.5090410131163577e-05,2453.3483835214756
0.0,168,2.58540208654742e-05,2160.8665188687974
0.0,169,2.6640853456020844e-05,1899.7034532476962
0.0,170,2.7451614091588803e-05,1666.9894026198824
0.0,171,2.8287030436582554e-05,1460.0543437586357
0.0,172,2.9147852284109953e-05,1276.4222245695366
0.0,173,3.003485222892889e-05,1113.8041940269713
0.0,174,3.0948826360856665e-05,970.0910442098815
0.0,175,3.189059497926724e-05,843.3450425141732
0.0,176,3.2861003329317205e-05,731.7913170341609
0.0,177,3.3860922360560004e-05,633.8089426748056
0.0,178,3.489124950863047e-05,547.9218600596053
0.0,179,3.595290950070091e-05,472.789743987
0.0,180,3.7046855185430985e-05,407.19892328034314
0.0,181,3.817406838815774e-05,350.0534395464819
0.0,182,3.933556079209217e-05,300.3663187568238
0.0,183,4.053237484631185e-05,257.25111679983644
0.0,184,4.17655847013703e-05,219.91378831422202
0.0,185,4.303629717335339e-05,187.64491724827735
0.0,186,4.4345652737257836e-05,159.81233773765476
0.0,187,4.569482655057549e-05,135.85416505748566
0.0,188,4.708502950800817e-05,115.27224857805095
0.0,189,4.851750932825521e-05,97.62605180886027
0.0,190,4.9993551673850984e-05,82.52695871546835
