height_m,bin_index,r_wet_m,number_concentration_m3
0.0,182,2.6106032451229076e-07,1.3869241202165163
0.0,183,2.6835714094459304e-07,0.95818419904089
0.0,184,2.7585533522415367e-07,0.6590374774565667
0.0,185,2.8356041816846296e-07,0.451269541419289
0.0,186,2.9147805185647804e-07,0.30762861560901694
0.0,187,2.996140537965455e-07,0.20877680093743986
0.0,188,3.0797440120807936e-07,0.14105956574434728
0.0,189,3.165652354201104e-07,0.09488283244100805
0.0,190,3.2539286638992124e-07,0.06353858391308859
0.0,191,3.3446377734506675e-07,0.04235963533101938
0.0,192,3.437846295521746e-07,0.028114585333328397
0.0,193,3.5336226721601066e-07,0.018577015297683682
0.0,194,3.6320372251239916e-07,0.012220387565137786
0.0,195,3.7331622075867164e-07,0.008003110311399405
0.0,196,3.8370718572545025e-07,0.005217919888575146
0.0,197,3.943842450936373e-07,0.003386887642492067
0.0,198,4.0535523606062093e-07,0.002188612868031705
0.0,199,4.166282110998078e-07,0.0014079974930214353
1.0,0,1.6946276241701187e-09,0.001399697058495057
1.0,1,1.7413487899275247e-09,0.002175835749838437
1.0,2,1.789363908456454e-09,0.0033673089505910215
1.0,3,1.8387091089812619e-09,0.005188055599187615
1.0,4,1.8894215440657306e-09,0.007957764466336453
1.0,5,1.9415394192794994e-09,0.012151848427793963
1.0,6,1.9951020237517502e-09,0.018473892526625412
1.0,7,2.0501497616394324e-09,0.02796013662663101
1.0,8,2.1067241845381283e-09,0.0421293710057167
1.0,9,2.164868024864518e-09,0.06319685588091863
1.0,10,2.2246252302403022e-09,0.09437800266137036
1.0,11,2.286040998908259e-09,0.14031719893465588
1.0,12,2.349161816212106e-09,0.20769012483413105
1.0,13,2.4140354921727376e-09,0.3060452237753212
1.0,14,2.480711200194342e-09,0.44897295876861926
1.0,15,2.5492395169349258e-09,0.6557217426537459
1.0,16,2.6196724633767354e-09,0.9534190102607468
1.0,17,2.692063547133126e-09,1.3801073040490337
1.0,18,2.766467806029398e-09,1.9888715147626024
1.0,19,2.842941852996276e-09,2.853418211801908
1.0,20,2.921543922315721e-09,4.075575652578997
1.0,21,3.0023339172598596e-09,5.79531865009941
1.0,22,3.085373459165008e-09,8.204091844721578
1.0,23,3.1707259379838118e-09,11.562414674571217
1.0,24,3.2584565643597463e-09,16.223008784430753
1.0,25,3.3486324232693675e-09,22.661001657440508
1.0,26,3.441322529278891e-09,31.513137175409977
1.0,27,3.5365978834628626e-09,43.62837294038372
1.0,28,3.63453153203395e-09,60.132773439005646
1.0,29,3.735198626734045e-09,82.5122243825747
1.0,30,3.838676487038147e-09,112.71720184422385
1.0,31,3.945044664223719e-09,153.29463231540333
1.0,32,4.054385007359502e-09,207.55277460563065
1.0,33,4.166781731268954e-09,279.7660341712079
1.0,34,4.282321486524821e-09,375.42767037387415
1.0,35,4.401093431532573e-09,501.55945376167347
1.0,36,4.523189306761703e-09,667.0884392942255
