height_m,bin_index,r_wet_m,number_concentration_m3
0.0,139,3.793728827200635e-07,625244.9615166646
0.0,140,3.904934000470482e-07,544077.5780725079
0.0,141,4.0192799352650543e-07,471803.82196611055
0.0,142,4.1368545820587875e-07,407710.67112451285
0.0,143,4.2577483711391694e-07,351101.5119860751
0.0,144,4.3820542822482297e-07,301302.90428548935
0.0,145,4.509867916177819e-07,257670.04460241488
0.0,146,4.6412875683742103e-07,219591.00357112038
0.0,147,4.776414304608806e-07,186489.82874064444
0.0,148,4.91535203877336e-07,157828.61738735094
0.0,149,5.05820761285973e-07,133108.67144140828
0.0,150,5.205090879186078e-07,111870.85052023016
0.0,151,5.356114784932539e-07,93695.23935436575
0.0,152,5.511395459052227e-07,78200.24317405891
0.0,153,5.671052301623801e-07,65041.21944123066
0.0,154,5.835208075715291e-07,53908.74719925664
0.0,155,6.003989001829256e-07,44526.62678443216
0.0,156,6.177524855002626e-07,36649.693173094754
0.0,157,6.355949064635743e-07,30061.516253227262
0.0,158,6.539398817127684e-07,24572.05117963544
0.0,159,6.72801516139672e-07,20015.292009913323
0.0,160,6.921943117367395e-07,16246.972276746637
0.0,161,7.121331787507738e-07,13142.347225742611
0.0,162,7.326334471502185e-07,10594.084277448137
0.0,163,7.537108784149249e-07,8510.280948940295
0.0,164,7.753816776573579e-07,6812.623042336674
0.0,165,7.976625060846908e-07,5434.69038578572
0.0,166,8.205704938112797e-07,4320.412777717224
0.0,167,8.441232530314611e-07,3422.6749941784583
0.0,168,8.68338891562731e-07,2702.066711103162
0.0,169,8.932360267698021e-07,2125.7708953101173
0.0,170,9.188337998802016e-07,1666.5825496559064
0.0,171,9.451518907024326e-07,1302.048575762457
0.0,172,9.722105327580514e-07,1013.7188592215466
0.0,173,1.0000305288392487e-06,786.4984073984702
0.0,174,1.028633267003978e-06,608.0904043328438
0.0,175,1.0580407370208395e-06,468.5203227732285
0.0,176,1.0882755472764658e-06,359.7316895310188
0.0,177,1.119360942158336e-06,275.2446844017312
0.0,178,1.1513208199264418e-06,209.86942005341047
0.0,179,1.184179751087503e-06,159.4664633109043
0.0,180,1.21796299728592e-06,120.74788707963623
0.0,181,1.2526965307259587e-06,91.11286315383806
0.0,182,1.2884070541400423e-06,68.51250150671008
0.0,183,1.3251220213187006e-06,51.33929853114601
